Date, Open, High, Low, Close, Volume
04/20/15, 41.356, 41.57, 40.77, 41.054, 12796254.8080562
04/17/15, 40.998, 41.376, 40.70, 41.358, 12349629.8147556
04/16/15, 41.54, 41.834, 41.258, 41.34, 8295294.87557058
04/15/15, 41.492, 41.918, 41.32, 41.566, 9761889.85357165
04/14/15, 41.714, 41.898, 41.10, 41.492, 15129814.7730528
04/13/15, 42.087, 42.60, 41.81, 41.956, 18791149.7181328
04/10/15, 41.97, 42.33, 41.80, 42.18, 20338379.6949243
04/09/15, 41.686, 42.074, 41.224, 42.018, 19001124.7149831
04/08/15, 41.64, 42.18, 41.174, 41.534, 31515584.5272662
04/07/15, 40.502, 41.012, 40.228, 40.65, 21739319.6739102
04/06/15, 39.60, 41.55, 39.50, 40.62, 62279049.0658143
04/02/15, 38.046, 38.646, 38.00, 38.20, 25051839.6242224
04/01/15, 37.74, 38.46, 37.21, 37.518, 18973104.7154034
03/31/15, 38.706, 38.752, 37.682, 37.754, 25132844.6230073
03/30/15, 37.17, 38.45, 36.36, 38.114, 50447599.243286
03/27/15, 37.814, 37.858, 36.28, 37.00, 43024734.354629
03/26/15, 38.784, 38.958, 37.94, 38.081, 20639779.6904033
03/25/15, 39.654, 39.718, 38.54, 38.86, 28651944.5702208
03/24/15, 40.316, 40.758, 39.95, 40.344, 18249299.7262605
03/23/15, 39.70, 40.10, 39.494, 39.926, 13158129.8026281
03/20/15, 39.49, 39.798, 39.1242, 39.616, 21347334.67979
03/19/15, 40.40, 40.918, 38.906, 39.13, 42376219.3643567
03/18/15, 38.992, 40.176, 38.622, 40.142, 24104679.6384298
03/17/15, 39.086, 39.742, 38.788, 38.946, 24470259.6329461
03/16/15, 38.40, 39.182, 37.96, 39.14, 28143914.5778413
03/13/15, 37.79, 38.35, 37.464, 37.736, 27171489.5924277
03/12/15, 38.75, 38.89, 37.95, 38.214, 20746469.688803
03/11/15, 38.23, 39.236, 38.202, 38.748, 24874354.6268847
03/10/15, 37.692, 38.70, 37.52, 38.064, 27898454.5815232
03/09/15, 38.878, 38.898, 37.65, 38.176, 33683619.4947457
03/06/15, 39.842, 40.15, 38.4302, 38.776, 33561939.4965709
03/05/15, 40.57, 41.238, 40.03, 40.126, 24385074.6342239
03/04/15, 39.85, 40.504, 39.442, 40.487, 21109809.6833529
03/03/15, 39.362, 40.0487, 39.064, 39.912, 22161644.6675753
03/02/15, 40.54, 40.668, 39.165, 39.465, 39610324.4058451
02/27/15, 41.38, 41.71, 40.56, 40.668, 19410419.7088437
02/26/15, 40.80, 42.218, 40.444, 41.438, 32364274.5145359
02/25/15, 40.988, 41.428, 40.516, 40.752, 19547599.706786
02/24/15, 41.458, 41.458, 40.34, 40.822, 33017799.504733
02/23/15, 43.132, 43.64, 41.266, 41.467, 42498874.3625169
02/20/15, 42.156, 43.52, 41.962, 43.422, 29910444.5513433
02/19/15, 41.00, 42.488, 40.75, 42.341, 25770739.6134389
02/18/15, 40.834, 41.234, 40.52, 40.892, 13567989.7964802
02/17/15, 41.14, 41.14, 40.30, 40.87, 19898234.7015265
02/13/15, 40.58, 41.198, 40.182, 40.754, 30955014.5356748
02/12/15, 38.714, 40.6176, 38.656, 40.576, 78248048.8262793
02/11/15, 42.442, 42.948, 41.456, 42.56, 48845509.2673174
02/10/15, 43.51, 44.10, 43.00, 43.258, 26952709.5957094
02/09/15, 43.076, 43.586, 42.398, 43.496, 17362114.7395683
02/06/15, 44.40, 44.68, 43.30, 43.472, 16219654.7567052
02/05/15, 43.976, 45.096, 43.9276, 44.198, 17614734.735779
02/04/15, 43.658, 44.2958, 43.36, 43.71, 16526884.7520967
02/03/15, 42.644, 44.074, 42.254, 43.672, 24131219.6380317
02/02/15, 40.794, 42.39, 40.66, 42.188, 20745929.6888111
01/30/15, 40.792, 41.494, 40.60, 40.72, 15034794.7744781
01/29/15, 40.214, 41.196, 39.30, 41.04, 17740529.7338921
01/28/15, 41.222, 41.2736, 39.684, 39.874, 15748029.7637796
01/27/15, 40.884, 41.606, 40.66, 41.196, 13905119.7914232
01/26/15, 40.366, 41.724, 40.21, 41.31, 16172609.7574109
01/23/15, 40.058, 40.70, 39.666, 40.258, 17211854.7418222
01/22/15, 39.40, 40.648, 39.04, 40.324, 20584524.6912321
01/21/15, 37.91, 39.736, 37.902, 39.314, 20765214.6885218
01/20/15, 38.774, 38.824, 37.408, 38.386, 22515909.6622614
01/16/15, 38.14, 38.898, 37.93, 38.614, 18015789.7297632
01/15/15, 38.898, 39.15, 38.00, 38.374, 26082619.6087607
01/14/15, 37.166, 39.04, 37.00, 38.538, 57759299.1336105
01/13/15, 40.664, 41.522, 40.1822, 40.85, 22386599.664201
01/12/15, 40.61, 40.894, 39.85, 40.442, 29751399.553729
01/09/15, 41.784, 41.996, 40.992, 41.332, 23341474.6498779
01/08/15, 42.562, 42.76, 42.002, 42.123, 17212544.7418118
01/07/15, 42.67, 42.956, 41.956, 42.19, 14841949.7773708
01/06/15, 42.012, 42.84, 40.842, 42.256, 31309679.5303548
01/05/15, 42.91, 43.30, 41.4325, 42.018, 26842384.5973642
01/02/15, 44.574, 44.65, 42.652, 43.862, 23822214.6426668
12/31/14, 44.618, 45.136, 44.45, 44.482, 12010484.8198427
12/30/14, 44.798, 45.1308, 44.28, 44.446, 14516209.7822569
12/29/14, 45.38, 45.582, 44.804, 45.142, 14059139.7891129
12/26/14, 44.302, 45.70, 44.30, 45.564, 16635079.7504738
12/24/14, 43.954, 44.50, 43.85, 44.452, 6667589.89998615
12/23/14, 44.762, 44.863, 43.9048, 44.194, 22566604.6615009
12/22/14, 44.00, 44.812, 43.652, 44.52, 24034584.6394812
12/19/14, 44.038, 44.08, 42.90, 43.858, 34552304.4817154
12/18/14, 42.476, 43.688, 42.36, 43.652, 37416744.4387488
12/17/14, 38.612, 41.33, 38.53, 41.164, 36839164.4474125
12/16/14, 40.178, 40.736, 39.074, 39.562, 42130524.3680421
12/15/14, 41.858, 41.96, 40.534, 40.808, 26091259.6086311
12/12/14, 40.964, 42.336, 40.90, 41.40, 35868909.4619664
12/11/14, 42.106, 43.086, 41.646, 41.776, 33471989.4979202
12/10/14, 42.826, 43.354, 41.54, 41.968, 36570699.4514395
12/09/14, 41.868, 43.5459, 40.854, 43.378, 47157509.2926374
12/08/14, 44.308, 44.972, 42.468, 42.872, 46128094.3080786
12/05/14, 45.734, 45.8778, 44.452, 44.742, 30318094.5452286
12/04/14, 45.72, 46.18, 45.562, 45.656, 19396039.7090594
12/03/14, 45.25, 45.944, 45.10, 45.86, 26538664.60192
12/02/14, 46.914, 46.976, 45.60, 46.286, 29435229.5584716
12/01/14, 48.232, 48.494, 45.802, 46.328, 43096754.3535487
11/28/14, 49.07, 49.338, 48.504, 48.904, 10598439.8410234
11/26/14, 49.668, 49.80, 49.3201, 49.688, 9909094.85136358
11/25/14, 49.47, 49.944, 49.2181, 49.618, 15799019.7630147
11/24/14, 49.04, 49.52, 48.128, 49.344, 23948539.6407719
11/21/14, 50.442, 50.556, 48.434, 48.556, 37425299.4386205
11/20/14, 49.59, 50.186, 49.20, 49.742, 17936099.7309585
11/19/14, 50.122, 50.376, 49.12, 49.548, 39592424.4061136
11/18/14, 51.172, 51.998, 51.102, 51.54, 22371469.664428
11/17/14, 51.498, 51.80, 50.404, 50.796, 20128474.6980729
11/14/14, 50.00, 51.77, 49.70, 51.736, 30505724.5424141
11/13/14, 50.124, 51.15, 50.05, 50.34, 31180179.5322973
11/12/14, 49.944, 50.468, 49.116, 49.82, 29354089.5596887
11/11/14, 48.51, 50.364, 48.40, 50.216, 39762824.4035576
11/10/14, 47.822, 48.576, 47.36, 48.386, 22886039.6567094
11/07/14, 48.438, 48.568, 47.44, 48.04, 25805114.6129233
11/06/14, 46.898, 49.338, 45.70, 48.244, 76773598.848396
11/05/14, 48.20, 48.272, 46.106, 46.194, 45229624.3215556
11/04/14, 48.098, 48.47, 47.306, 47.786, 18412859.7238071
11/03/14, 48.60, 49.512, 48.264, 48.518, 21036339.6844549
10/31/14, 48.502, 48.624, 47.75, 48.34, 18876634.7168505
10/30/14, 47.628, 48.10, 47.012, 47.732, 16141854.7578722
10/29/14, 48.226, 48.30, 47.128, 47.62, 24838199.627427
10/28/14, 45.92, 48.92, 45.65, 48.554, 52581499.2112775
10/27/14, 46.85, 46.922, 44.062, 44.334, 47766739.2834989
10/24/14, 47.254, 47.56, 46.24, 47.048, 17334634.7399805
10/23/14, 46.931, 47.256, 46.40, 47.058, 17499409.7375089
10/22/14, 46.638, 47.478, 46.112, 46.22, 20616984.6907452
10/21/14, 46.854, 47.078, 46.16, 47.068, 20651724.6902241
10/20/14, 45.344, 46.48, 45.102, 46.094, 17498429.7375236
10/17/14, 46.676, 46.954, 45.31, 45.496, 52759249.2086113
10/16/14, 43.944, 45.984, 43.82, 45.27, 27022824.5946576
10/15/14, 44.00, 46.198, 43.464, 45.94, 45758239.3136264
10/14/14, 45.65, 46.494, 44.60, 45.412, 35561694.4665746
10/13/14, 47.714, 47.7926, 44.20, 44.918, 56382749.1542588
10/10/14, 48.928, 49.178, 47.04, 47.382, 64491399.032629
10/09/14, 52.45, 53.108, 50.88, 51.402, 36806579.4479013
10/08/14, 52.02, 52.576, 50.528, 51.856, 25313074.6203039
10/07/14, 51.706, 52.292, 51.146, 51.914, 22457844.6631323
10/06/14, 51.826, 52.498, 51.56, 52.124, 38595279.4210708
10/03/14, 50.612, 51.30, 50.2066, 51.042, 27043324.5943501
10/02/14, 50.04, 50.558, 49.072, 50.284, 45010004.3248499
10/01/14, 48.44, 48.532, 47.13, 48.048, 29732549.5540118
09/30/14, 49.384, 49.53, 48.025, 48.536, 21240634.6813905
09/29/14, 48.80, 49.728, 48.276, 49.052, 24273434.6358985
09/26/14, 49.65, 49.946, 49.214, 49.32, 18994204.7150869
09/25/14, 50.504, 50.992, 49.22, 49.39, 24218559.6367216
09/24/14, 50.224, 50.568, 49.408, 50.428, 18771879.7184218
09/23/14, 49.044, 50.76, 49.00, 50.082, 28300239.5754964
09/22/14, 51.00, 51.204, 48.942, 50.006, 41114819.3832777
09/19/14, 51.598, 52.286, 51.054, 51.864, 34058564.4891215
09/18/14, 52.672, 53.12, 52.464, 52.764, 18496569.7225515
09/17/14, 52.482, 52.94, 51.90, 52.276, 25899614.6115058
09/16/14, 51.03, 52.492, 50.484, 52.148, 41519859.3772021
09/15/14, 54.874, 54.88, 49.826, 50.772, 82324753.7651287
09/12/14, 56.10, 56.478, 55.40, 55.84, 16641509.7503774
09/11/14, 56.092, 56.958, 55.726, 56.062, 18842919.7173562
09/10/14, 55.90, 56.282, 54.732, 56.22, 18929939.7160509
09/09/14, 56.598, 57.098, 55.40, 55.696, 22839789.6574032
09/08/14, 55.524, 56.976, 55.5045, 56.422, 27525199.587122
09/05/14, 56.51, 56.58, 54.502, 55.478, 55880849.1617873
09/04/14, 56.802, 58.284, 56.08, 57.208, 41708744.3743688
09/03/14, 57.534, 57.60, 56.02, 56.238, 33898674.4915199
09/02/14, 55.10, 56.978, 54.86, 56.824, 49261754.2610737
08/29/14, 53.74, 54.40, 53.502, 53.94, 32269789.5159532
08/28/14, 52.378, 52.896, 52.328, 52.772, 14273684.7858947
08/27/14, 52.70, 52.848, 52.058, 52.65, 14952659.7757101
08/26/14, 52.996, 53.10, 52.332, 52.348, 19112859.7133071
08/25/14, 51.638, 52.736, 51.638, 52.51, 21590264.676146
08/22/14, 50.908, 51.39, 50.522, 51.356, 14184794.7872281
08/21/14, 51.304, 51.76, 50.652, 50.868, 14596204.7810569
08/20/14, 50.934, 51.748, 50.60, 51.142, 15139314.7729103
08/19/14, 51.774, 51.866, 50.324, 51.352, 26700679.5994898
08/18/14, 52.65, 53.452, 51.95, 51.988, 29246154.5613077
08/15/14, 52.296, 52.418, 51.70, 52.402, 19339369.7099095
08/14/14, 52.498, 52.60, 51.708, 52.276, 20633169.6905025
08/13/14, 52.402, 53.128, 51.922, 52.062, 34663139.4800529
08/12/14, 51.616, 52.06, 50.916, 51.992, 31952059.5207191
08/11/14, 51.096, 52.748, 51.00, 51.864, 40506379.3924043
08/08/14, 50.232, 50.352, 49.30, 49.626, 25495304.6175704
08/07/14, 50.024, 51.3376, 49.824, 50.478, 37394624.4390806
08/06/14, 47.78, 50.284, 47.716, 49.786, 46246324.3063051
08/05/14, 47.494, 48.598, 47.138, 47.698, 26942904.5958564
08/04/14, 46.876, 48.10, 46.654, 47.704, 29837029.5524446
08/01/14, 45.218, 47.50, 45.20, 46.654, 59490649.1076403
07/31/14, 45.852, 46.28, 44.30, 44.66, 38745289.4188207
07/30/14, 44.384, 45.92, 44.208, 45.784, 24639114.6304133
07/29/14, 45.322, 45.66, 44.972, 45.002, 16935934.745961
07/28/14, 44.85, 46.40, 44.2804, 44.964, 32588054.5111792
07/25/14, 44.544, 45.394, 44.35, 44.714, 15451914.7682213
07/24/14, 44.65, 45.02, 44.16, 44.708, 16242049.7563693
07/23/14, 44.002, 44.95, 43.886, 44.498, 15443654.7683452
07/22/14, 44.438, 44.66, 43.8223, 43.916, 13662424.7950636
07/21/14, 43.45, 44.642, 43.344, 44.108, 19126254.7131062
07/18/14, 43.19, 44.242, 43.186, 44.004, 21303089.6804537
07/17/14, 43.232, 44.11, 42.72, 43.08, 23254779.6511783
07/16/14, 44.364, 44.96, 43.364, 43.432, 20255484.6961677
07/15/14, 45.346, 45.53, 43.62, 43.916, 28660154.5700977
07/14/14, 43.998, 45.758, 43.09, 45.34, 36042864.459357
07/11/14, 44.122, 44.32, 43.52, 43.626, 16535564.7519665
07/10/14, 43.436, 44.444, 43.208, 43.892, 24326229.6351066
07/09/14, 44.254, 44.844, 43.842, 44.612, 20588644.6911703
07/08/14, 43.73, 44.192, 42.854, 43.814, 39230824.4115376
07/07/14, 45.50, 45.956, 44.08, 44.532, 29505399.557419
07/03/14, 46.258, 46.3797, 44.80, 45.85, 25833579.6124963
07/02/14, 48.132, 48.466, 45.414, 45.885, 40175359.3973696
07/01/14, 48.492, 48.688, 47.74, 47.944, 21706209.6744069
06/30/14, 47.91, 48.898, 47.80, 48.012, 24168009.6374799
06/27/14, 46.938, 48.00, 46.90, 47.812, 28193934.577091
06/26/14, 47.434, 48.08, 46.8422, 47.12, 25614859.6157771
06/25/14, 46.61, 47.51, 46.048, 47.3782, 29016284.5647557
06/24/14, 47.794, 48.376, 46.3256, 46.50, 40405544.3939168
06/23/14, 45.902, 47.798, 45.644, 47.444, 39000944.4149858
06/20/14, 45.704, 46.258, 45.24, 45.918, 24540384.6318942
06/19/14, 45.776, 47.062, 45.40, 45.558, 44009534.339857
06/18/14, 46.30, 46.342, 45.224, 45.424, 34735264.478971
06/17/14, 44.822, 47.108, 44.57, 46.334, 66524549.0021318
06/16/14, 41.352, 45.098, 41.252, 44.922, 66231749.0065238
06/13/14, 40.956, 41.358, 40.3168, 41.284, 17733944.7339908
06/12/14, 41.02, 41.976, 40.542, 40.704, 29985719.5502142
06/11/14, 40.30, 41.00, 39.8502, 40.894, 19902454.7014632
06/10/14, 40.886, 41.394, 40.31, 40.46, 17611679.7358248
06/09/14, 41.59, 41.998, 40.84, 41.062, 14065329.7890201
06/06/14, 41.95, 42.162, 41.436, 41.6342, 15374499.7693825
06/05/14, 40.894, 41.84, 40.81, 41.38, 20296424.6955536
06/04/14, 40.87, 41.252, 40.0792, 40.798, 17172509.7424124
06/03/14, 40.698, 41.60, 40.518, 40.988, 19330909.7100364
06/02/14, 41.466, 41.87, 40.334, 40.94, 23340574.6498914
05/30/14, 42.06, 42.96, 41.404, 41.554, 27930339.5810449
05/29/14, 42.114, 42.498, 41.544, 42.048, 18472979.7229053
05/28/14, 42.004, 42.554, 41.052, 42.048, 27481389.5877792
05/27/14, 41.704, 42.774, 41.54, 42.312, 26733939.5989909
05/23/14, 40.906, 41.552, 40.50, 41.46, 20054654.6991802
05/22/14, 40.07, 41.376, 39.9121, 40.976, 31081274.5337809
05/21/14, 39.236, 39.974, 38.958, 39.89, 26453774.6031934
05/20/14, 39.388, 39.866, 38.614, 39.06, 27769384.5834592
05/19/14, 38.144, 39.378, 38.00, 39.218, 22858299.6571255
05/16/14, 37.79, 38.408, 37.544, 38.312, 22446559.6633016
05/15/14, 37.996, 38.532, 37.06, 37.718, 30230694.5465396
05/14/14, 37.79, 38.696, 37.42, 38.124, 27074724.5938791
05/13/14, 36.752, 38.268, 36.60, 38.032, 35486209.4677069
05/12/14, 36.774, 37.438, 35.976, 36.934, 35021649.4746752
05/09/14, 35.972, 36.68, 35.444, 36.452, 42475794.3628631
05/08/14, 36.40, 38.88, 35.60, 35.718, 100281953.495771
05/07/14, 41.928, 42.04, 39.45, 40.27, 50896449.2365533
05/06/14, 43.32, 43.7319, 41.37, 41.456, 28183624.5772456
05/05/14, 41.896, 43.538, 41.704, 43.322, 25761714.6135743
05/02/14, 41.72, 42.272, 41.304, 42.182, 20456969.6931455
05/01/14, 41.416, 42.804, 41.138, 41.546, 27223349.5916498
04/30/14, 40.72, 41.632, 40.256, 41.578, 22217264.666741
04/29/14, 39.642, 41.4298, 39.106, 41.384, 28936844.5659473
04/28/14, 40.00, 40.758, 38.10, 39.702, 35209914.4718513
04/25/14, 40.40, 41.34, 39.53, 39.97, 34983289.4752507
04/24/14, 42.162, 42.56, 40.64, 41.572, 27523839.5871424
04/23/14, 43.266, 43.348, 41.40, 41.598, 36478044.4528293
04/22/14, 41.272, 43.866, 41.002, 43.728, 49046664.2643
04/21/14, 39.416, 41.24, 38.80, 40.876, 26332449.6050133
04/17/14, 39.922, 40.458, 38.816, 39.624, 29647529.5552871
04/16/14, 39.40, 39.998, 38.164, 39.822, 36026594.4596011
04/15/14, 39.818, 39.858, 36.864, 38.782, 68335353.9749697
04/14/14, 41.52, 41.688, 38.882, 39.618, 38515159.4222726
04/11/14, 40.122, 41.40, 39.72, 40.756, 45356499.3196525
04/10/14, 43.364, 43.50, 40.758, 40.838, 36057459.4591381
04/09/14, 43.352, 43.69, 42.178, 43.386, 25789614.6131558
04/08/14, 42.01, 43.298, 41.284, 43.092, 34446479.4833028
04/07/14, 41.162, 43.24, 40.702, 41.504, 49277389.2608392
04/04/14, 45.202, 45.654, 42.25, 42.445, 56728099.1490785
04/03/14, 46.06, 47.146, 44.40, 45.08, 54618649.1807203
04/02/14, 44.00, 46.178, 43.61, 46.058, 53911249.1913313
04/01/14, 41.804, 43.632, 41.716, 43.394, 36857104.4471434
03/31/14, 43.30, 43.35, 41.278, 41.69, 41900114.3714983
03/28/14, 42.56, 43.344, 42.054, 42.474, 48423804.2736429
03/27/14, 42.474, 42.72, 40.60, 41.464, 47526534.287102
03/26/14, 44.39, 44.52, 42.27, 42.592, 34536529.4819521
03/25/14, 44.828, 45.41, 43.58, 44.088, 39326874.4100969
03/24/14, 45.95, 45.98, 42.054, 44.034, 56664749.1500288
03/21/14, 47.204, 47.24, 45.50, 45.778, 41136559.3829516
03/20/14, 47.232, 47.85, 46.672, 46.982, 19089524.7136571
03/19/14, 48.278, 48.31, 46.702, 47.168, 25356634.6196505
03/18/14, 47.39, 48.30, 47.004, 48.008, 31211744.5318238
03/17/14, 46.99, 47.586, 46.10, 46.796, 29562959.5565556
03/14/14, 47.058, 47.3873, 45.664, 46.194, 41448664.37827
03/13/14, 48.758, 48.838, 46.80, 47.558, 31181624.5322756
03/12/14, 46.30, 49.50, 46.222, 48.298, 48819554.2677067
03/11/14, 47.30, 48.92, 46.4852, 46.882, 44181744.3372738
03/10/14, 48.54, 48.60, 47.212, 47.768, 38728754.4190687
03/07/14, 50.588, 50.97, 48.882, 49.242, 39092324.4136151
03/06/14, 50.828, 51.50, 49.89, 50.588, 36873599.446896
03/05/14, 51.344, 51.398, 50.36, 50.532, 29733679.5539948
03/04/14, 51.696, 52.00, 50.566, 50.968, 43826959.3425956
03/03/14, 47.452, 50.33, 46.998, 50.112, 65546499.0168025
02/28/14, 49.93, 50.536, 48.51, 48.962, 73063448.9040483
02/27/14, 52.25, 52.38, 49.666, 50.508, 89853553.6521967
02/26/14, 51.716, 53.00, 49.50, 50.60, 123855943.142161
02/25/14, 46.00, 51.84, 45.69, 49.60, 163984977.540225
02/24/14, 41.752, 43.672, 41.664, 43.53, 41515664.377265
02/21/14, 42.328, 42.796, 41.838, 41.92, 39144904.4128264
02/20/14, 43.002, 43.042, 41.254, 41.994, 90111298.6483305
02/19/14, 40.74, 40.74, 38.682, 38.728, 82099488.7685077
02/18/14, 41.0488, 41.20, 40.272, 40.74, 46779354.2983097
02/14/14, 39.62, 40.376, 39.40, 39.646, 30867309.5369904
02/13/14, 38.668, 40.544, 38.65, 39.926, 40870244.3869463
02/12/14, 39.156, 39.6538, 38.864, 39.064, 25906564.6114015
02/11/14, 39.794, 40.44, 38.54, 39.324, 53672349.1949148
02/10/14, 37.868, 39.86, 37.864, 39.312, 64946449.0258033
02/07/14, 36.202, 37.326, 35.92, 37.306, 44820269.327696
02/06/14, 35.26, 36.022, 35.20, 35.676, 29239764.5614035
02/05/14, 35.66, 36.118, 33.872, 34.884, 36379759.4543036
02/04/14, 36.14, 36.32, 35.24, 35.746, 23454414.6481838
02/03/14, 36.578, 36.9759, 35.032, 35.422, 33893044.4916043
01/31/14, 35.77, 37.20, 35.7029, 36.282, 32564754.5115287
01/30/14, 35.60, 36.956, 35.402, 36.568, 42876049.3568593
01/29/14, 35.06, 35.818, 34.6262, 35.046, 29784084.5532387
01/28/14, 34.30, 35.796, 34.20, 35.676, 30641184.5403822
01/27/14, 35.032, 35.584, 32.942, 33.924, 43688864.344667
01/24/14, 35.57, 36.096, 34.7062, 34.92, 38556479.4216528
01/23/14, 35.446, 36.476, 34.684, 36.30, 39497579.4075363
01/22/14, 35.562, 36.0638, 34.952, 35.712, 35183784.4722432
01/21/14, 34.248, 35.458, 34.162, 35.336, 48728824.2690676
01/17/14, 34.038, 34.64, 33.59, 34.002, 46080139.3087979
01/16/14, 32.50, 34.54, 32.48, 34.194, 59910499.1013425
01/15/14, 33.69, 34.446, 32.42, 32.826, 102444898.463327
01/14/14, 28.10, 32.40, 27.3342, 32.254, 139679147.904813
01/13/14, 29.156, 29.40, 27.564, 27.868, 31623234.5256515
01/10/14, 29.692, 29.78, 28.45, 29.144, 37252659.4412101
01/09/14, 30.50, 30.686, 29.37, 29.506, 26944524.5958321
01/08/14, 29.77, 30.74, 29.752, 30.256, 30833369.5374995
01/07/14, 29.524, 30.08, 29.05, 29.872, 25209029.6218646
01/06/14, 30.00, 30.08, 29.048, 29.40, 26836599.597451
01/03/14, 30.00, 30.438, 29.7202, 29.912, 23494194.6475871
01/02/14, 29.96, 30.4954, 29.31, 30.02, 30976774.5353484
12/31/13, 30.464, 30.64, 29.7322, 30.0858, 21333549.6799968
12/30/13, 30.224, 30.962, 30.15, 30.488, 22360379.6645943
12/27/13, 31.06, 31.10, 30.16, 30.224, 27345319.5898202
12/26/13, 31.008, 31.60, 30.858, 31.10, 35647624.4652856
12/24/13, 30.00, 30.994, 29.964, 30.282, 49707424.2543886
12/23/13, 28.97, 29.248, 28.5202, 28.71, 26927529.5960871
12/20/13, 28.316, 28.87, 28.316, 28.648, 37112684.4433097
12/19/13, 29.38, 29.40, 27.82, 28.144, 63793049.0431043
12/18/13, 30.448, 30.98, 29.19, 29.596, 57909499.1313575
12/17/13, 29.516, 30.926, 29.2647, 30.492, 52474849.2128773
12/16/13, 29.696, 30.086, 29.22, 29.588, 33376379.4993543
12/13/13, 29.61, 30.36, 29.464, 29.5308, 52998899.2050165
12/12/13, 27.94, 29.648, 27.706, 29.494, 53838949.1924158
12/11/13, 28.376, 28.61, 27.898, 27.93, 35689204.4646619
12/10/13, 28.01, 29.174, 27.972, 28.438, 53741149.1938828
12/09/13, 27.40, 28.34, 26.842, 28.32, 45307424.3203886
12/06/13, 28.302, 28.498, 27.26, 27.472, 39547979.4067803
12/05/13, 28.03, 28.67, 27.90, 28.096, 46442074.3033689
12/04/13, 28.864, 28.886, 27.426, 27.79, 65738449.0139233
12/03/13, 26.536, 28.988, 26.318, 28.94, 128411998.07382
12/02/13, 25.27, 25.71, 24.7862, 24.834, 38756054.4186592
11/29/13, 25.954, 26.118, 25.396, 25.456, 48581094.2712836
11/27/13, 24.262, 25.39, 23.904, 25.388, 61838149.0724278
11/26/13, 23.876, 24.544, 23.22, 24.10, 69427598.958586
11/25/13, 24.90, 25.168, 24.06, 24.168, 51376749.2293488
11/22/13, 24.316, 24.55, 23.586, 24.276, 55520749.1671888
11/21/13, 24.578, 24.9578, 24.05, 24.42, 59518999.107215
11/20/13, 25.216, 25.49, 23.812, 24.222, 69247753.9612837
11/19/13, 23.886, 25.80, 23.844, 25.218, 99080748.5137888
11/18/13, 27.054, 27.09, 23.922, 24.316, 115691198.264632
11/15/13, 27.37, 27.59, 26.87, 27.09, 49500879.2574868
11/14/13, 27.784, 28.08, 26.8222, 27.52, 61018499.0847225
11/13/13, 28.168, 28.474, 27.2685, 27.74, 63291349.0506298
11/12/13, 28.938, 28.94, 27.236, 27.56, 74925798.876113
11/11/13, 28.20, 29.084, 27.42, 28.9396, 69987953.9501807
11/08/13, 27.296, 28.12, 26.464, 27.59, 112389293.314161
11/07/13, 28.838, 29.13, 27.524, 27.9544, 111423698.328645
11/06/13, 30.962, 32.146, 29.271, 30.232, 155358642.66962
11/05/13, 36.00, 36.286, 34.272, 35.362, 112335498.314968
11/04/13, 33.00, 35.078, 32.844, 35.04, 65601849.0159723
11/01/13, 32.60, 33.18, 32.082, 32.434, 35902914.4614563
10/31/13, 31.134, 32.488, 30.66, 31.988, 46702274.2994659
10/30/13, 32.926, 33.536, 31.634, 31.844, 42008779.3698683
10/29/13, 32.552, 33.0892, 30.60, 32.894, 70558693.9416196
10/28/13, 34.036, 34.10, 32.44, 32.572, 39208639.4118704
10/25/13, 34.842, 34.90, 33.36, 33.932, 37977289.4303407
10/24/13, 33.00, 34.90, 32.5651, 34.63, 54128349.1880748
10/23/13, 33.782, 34.362, 32.03, 32.90, 66638699.0004195
10/22/13, 34.10, 35.556, 33.222, 34.308, 56973399.145399
10/21/13, 36.656, 36.678, 34.20, 34.52, 57660649.1350903
10/18/13, 36.83, 37.192, 36.504, 36.68, 29654074.5551889
10/17/13, 36.708, 36.96, 36.198, 36.5604, 33524839.4971274
10/16/13, 36.98, 37.46, 36.418, 36.712, 41026834.3845975
10/15/13, 37.056, 37.7578, 36.636, 36.788, 54892699.1766095
10/14/13, 35.00, 36.50, 34.83, 35.944, 38848144.4172778
10/11/13, 34.55, 35.8576, 34.24, 35.74, 41555429.3766686
10/10/13, 34.618, 35.15, 33.938, 34.586, 44419549.3337068
10/09/13, 34.946, 34.998, 32.30, 33.756, 76582398.851264
10/08/13, 36.88, 37.186, 34.642, 34.946, 68786093.9682086
10/07/13, 36.492, 37.346, 36.052, 36.614, 57427899.1385815
10/04/13, 35.28, 36.236, 34.53, 36.196, 72069848.9189522
10/03/13, 35.009, 35.938, 33.60, 34.662, 119082498.213763
10/02/13, 37.718, 38.366, 35.08, 36.19, 103877048.441844
10/01/13, 38.792, 38.846, 37.674, 38.60, 38807144.4178928
09/30/13, 37.80, 38.90, 37.60, 38.674, 44672704.3299094
09/27/13, 37.504, 38.256, 37.286, 38.18, 29619404.5557089
09/26/13, 37.34, 37.936, 37.1222, 37.728, 33107959.5033806
09/25/13, 36.712, 37.26, 36.10, 37.0476, 41263104.3810534
09/24/13, 35.828, 36.992, 35.53, 36.466, 31412154.5288177
09/23/13, 36.896, 37.096, 35.422, 36.222, 40959204.3856119
09/20/13, 35.78, 37.166, 35.712, 36.678, 67008448.9948733
09/19/13, 34.16, 36.094, 33.816, 35.584, 77972848.8304073
09/18/13, 33.414, 33.49, 32.84, 33.2436, 27198074.5920289
